Order to Trade Ratio,Hit Ratio,Cancel to Trade Ratio,Commitment %,Zero-crossing %,Average Trade Size,Outstanding Volume,Trade Asymmetry,Aggression Asymmetry,Volume Asymmetry,Flat position despite of insignificant activity,Number of clients,Aggression,Speed of execution of trades,Net Profit,Score,Anomaly_Label
1471.8448,2403.6547,38.4035,66.025,360.6319,19850.3851,7163,1.4076,0.7164,68.0138,0,45073,0.1325,7720.2001,25936.0768,-0.013396463,-1
1252.3031,2220.013,133.306,61.7659,325.7988,48399.7095,4720,1.1657,0.9871,26.8053,0,34411,0.7119,4599.6888,45406.5301,0.007063915,1
3370.2518,2690.2222,189.5137,51.1591,57.8794,14325.6577,6900,3.4806,0.7935,46.6511,1,43130,0.0277,8470.682,159969.4024,-0.032197953,-1
1738.4671,3118.3913,194.2636,99.2092,331.19,17852.4873,6436,1.3894,0.2046,36.6767,0,40987,0.953,3812.3472,24975.2724,-0.011184311,-1
1863.3097,1220.5282,59.5916,83.8624,386.5022,27872.3081,6197,2.0834,0.1998,21.3575,0,26128,0.6362,3316.5272,125342.162,0.009599647,1
696.0108,1970.8125,161.4268,72.4666,130.6245,53742.6248,6953,1.2884,0.3164,46.5569,0,33377,0.5293,6112.2831,117438.8687,0.008784678,1
2097.5702,3121.2697,108.2664,65.3416,331.144,17091.7046,1787,4.7,0.0387,49.0173,0,23247,0.5162,3539.1433,30019.8137,-0.02430686,-1
751.9181,3214.3131,254.6254,83.8711,0.6164,50378.716,8270,1.857,0.9243,90.9478,0,9984,0.621,832.6387,155272.2934,-0.064292784,-1
2355.5543,3593.625,98.7162,54.7081,30.0103,13279.1668,7318,0.9548,0.0397,50.0041,0,17990,0.6003,8164.2476,148368.0609,-0.004072706,-1
4025.8405,3644.3655,139.4303,92.8134,20.922,38078.5738,4880,0.4155,0.0833,27.8521,0,3605,0.1735,3574.4292,121648.1372,-0.053996125,-1
2910.5802,1151.9057,18.766,43.5341,121.6878,48274.3492,7146,1.9808,0.6982,9.8845,0,29588,0.8931,187.1223,72647.4434,0.00034632,1
2715.2135,1306.3253,170.3999,33.4059,121.3289,20065.4049,6856,0.4264,0.5911,50.5789,0,4154,0.0523,629.2224,56075.0999,0.008009805,1
172.8178,13.7832,84.7265,6.5468,296.2859,13238.731,8137,4.7989,0.8973,27.0399,0,37156,0.4823,2895.391,125851.1243,-0.035851386,-1
497.3036,2125.2863,161.1019,31.3757,57.0179,60479.5131,8413,1.5396,0.4155,4.1182,1,6943,0.0957,5027.0695,22361.2862,-0.024890196,-1
3162.2291,2111.5743,252.2017,96.0409,63.6287,11398.6847,2166,0.5668,0.7033,55.8116,1,26115,0.6507,2518.8295,122011.6432,0.006394861,1
3876.8319,3614.196,118.2349,13.7186,150.2786,46635.1307,7992,3.0359,0.3739,8.8086,1,39007,0.5341,1793.3729,121667.5886,-0.013104342,-1
2325.3748,1495.5648,238.8452,22.0563,216.2707,32169.7302,3026,2.1708,0.4531,78.216,0,27947,0.4222,384.724,97393.6012,0.022747095,1
3987.7062,3881.6716,88.6359,55.9044,112.6688,38004.1316,8043,3.7651,0.2907,49.7403,1,15446,0.788,6063.9469,47420.1194,0.007525752,1
2734.014,963.4083,240.5476,56.3333,171.9303,52924.4164,9866,3.0841,0.3477,75.8851,0,6219,0.6692,3853.7245,112435.2422,0.007785474,1
822.0407,406.3719,267.8096,43.1053,207.4336,50645.2346,8572,0.6275,0.242,39.238,1,8292,0.3999,5226.4809,68874.2725,-0.008902212,-1
2340.5266,1262.5468,82.8161,14.9968,154.7615,19845.1191,9365,2.9184,0.8645,31.2907,1,32660,0.556,7403.8106,11611.5267,0.006383393,1
3886.5294,1072.4224,262.6035,65.6985,48.3872,37265.8055,7058,3.2262,0.1709,24.8803,1,15372,0.5835,3567.9731,111089.9364,-0.002614987,-1
291.6057,730.8274,62.6467,37.2262,23.4652,38770.3984,5134,1.2603,0.3388,59.371,0,25637,0.3459,2115.1081,139250.8799,-0.012862549,-1
3577.8514,1791.1807,245.5058,91.9535,82.9808,49270.7646,2222,3.7772,0.0726,49.7096,0,6463,0.1095,8414.1037,21725.8239,-0.044373416,-1
3433.651,2849.9878,4.726,11.4535,344.3018,22047.2668,7272,3.443,0.9043,60.3136,0,24123,0.8522,7903.6466,9432.341,-0.034039875,-1
1196.4521,1250.5923,194.2363,46.3802,330.763,45539.4874,5105,4.5827,0.0149,14.0209,1,44957,0.2306,2645.7135,109209.3971,-0.03754838,-1
849.3468,317.0933,70.3584,10.0138,218.5821,27994.6654,7978,3.4781,0.3473,53.3085,0,10857,0.6242,4331.3333,83990.2566,-0.000779302,-1
1870.865,3276.544,212.7677,87.521,142.0093,17145.6432,4294,4.1328,0.1072,76.4035,0,24542,0.3604,827.2434,5578.657,-0.049699868,-1
4035.5577,112.1418,281.6904,36.031,255.6225,40384.9682,8248,3.5092,0.7845,49.7466,0,40451,0.8828,8877.3312,100272.0402,-0.059112926,-1
1624.2428,400.1712,17.1325,30.0879,286.0022,50280.7862,5702,4.6522,0.3019,20.2151,0,15964,0.6101,746.2431,64558.03,-0.028672322,-1
980.6514,3597.5093,108.6644,14.5371,310.2324,40697.949,6003,0.1321,0.6213,18.1815,1,30953,0.6284,545.5698,67929.1725,-0.006480502,-1
807.2359,2940.5452,44.2376,79.9247,334.6678,22446.0903,4609,2.5315,0.6076,59.0547,0,41733,0.8002,2677.6917,4857.7741,-0.007398625,-1
124.4524,1885.3128,39.0936,65.7041,85.6262,46549.381,9094,4.5672,0.4139,58.9702,0,309,0.1086,4424.5905,128270.4069,-0.03415206,-1
2281.2876,3721.8527,140.6651,23.4553,216.8296,52864.3629,9525,2.1328,0.5251,36.0621,0,11731,0.9113,958.5064,30525.1835,0.002538808,1
3651.1528,232.2554,246.765,51.1262,222.3596,4370.461,2799,3.3214,0.2809,59.0904,1,30021,0.8217,6290.8786,50331.0054,-0.017938121,-1
1319.9757,339.0511,200.2245,17.028,276.4279,55933.8338,4771,4.3761,0.8841,32.2728,0,16053,0.6392,7788.9437,162139.7389,-0.037317583,-1
3139.0897,2867.4737,80.1423,7.7406,352.5807,27050.8802,6706,3.933,0.5204,23.0176,0,10651,0.946,6035.0288,119955.3423,-0.036731158,-1
2441.1345,3982.0184,177.7311,53.2261,1.8564,7165.0574,5459,4.0979,0.4804,43.1067,0,21436,0.0277,4894.9105,48507.8323,-0.051904598,-1
488.5539,3608.2773,221.3114,68.8973,191.0998,5408.4677,8546,2.6709,0.8386,26.9058,1,28151,0.0353,7505.9156,97442.5269,-0.048534002,-1
2742.9169,2109.3758,0.4189,58.1186,112.6885,36628.8845,4383,2.5127,0.2653,2.3208,1,28784,0.4883,1919.0031,146806.3536,-0.019789561,-1
4026.8023,834.2004,248.9457,46.936,364.0208,28796.4985,6533,4.5736,0.4499,99.1089,1,43781,0.5243,8746.1548,122460.7738,-0.056428232,-1
1582.2011,4049.3793,164.9379,4.1494,395.7678,38340.2111,8241,0.2687,0.5464,49.3687,1,24401,0.4389,3330.2791,70425.8788,-0.023834207,-1
1108.2059,1111.7608,162.8294,70.1976,50.785,11716.0885,9938,2.8851,0.4591,93.2295,1,38274,0.6675,3573.6839,73521.7114,0.002739825,1
168.1723,2390.1488,47.7693,68.2334,239.0906,34761.9939,2850,4.0932,0.8373,79.1426,0,27910,0.6309,3934.0201,123737.9218,0.0050133,1
3464.5185,543.5305,200.2221,89.9676,272.9598,36009.9113,2254,3.4194,0.0962,56.6841,0,14053,0.8912,3103.2866,145185.7472,-0.010729438,-1
1370.1376,2139.1136,31.9304,63.0236,281.6816,41480.4698,1605,0.839,0.9127,40.6162,0,42518,0.8063,5427.1552,76489.507,0.006203126,1
2155.1549,3471.6254,268.8111,72.9255,5.1845,35900.9561,7891,3.4031,0.6661,28.7217,0,42638,0.3707,4427.0012,24831.42,-0.033420152,-1
1796.4737,1397.1466,197.9017,81.5524,365.6027,3698.0124,3333,0.7588,0.6733,66.4171,1,31783,0.4584,3591.3233,78047.2009,-4.21E-05,-1
2292.0461,1896.9653,267.6398,17.3435,59.5653,23239.5854,8248,3.2295,0.506,69.3766,1,15393,0.3683,2365.0685,154331.3271,0.007350103,1
2742.5755,213.3083,47.4228,10.8003,291.6331,2057.1995,9642,1.4759,0.597,88.4825,0,16493,0.1767,2510.7456,92770.4471,-0.038603201,-1
3533.2285,1418.6213,196.5582,31.5109,340.2122,60519.5987,9794,3.0578,0.5985,61.0406,1,11233,0.3497,4095.0897,26872.97,0.006248748,1
3384.7719,897.7527,39.4022,76.5988,52.4036,14053.62,8616,4.2098,0.9313,80.2177,1,28026,0.1269,2906.69,42656.9195,-0.025916807,-1
2682.1807,146.1193,169.8012,62.8562,202.5469,51936.0239,1725,1.8291,0.6243,0.7534,0,7418,0.0382,2056.3902,133978.5422,-0.013257797,-1
358.0113,610.8833,216.2686,71.0224,76.0981,56380.4775,4014,3.4553,0.5448,59.5668,0,23741,0.8108,670.9653,122347.0795,-0.011598352,-1
595.8991,3621.0804,17.186,64.0412,264.8651,60507.5332,2451,3.8355,0.4574,64.6256,1,25181,0.5282,8239.8276,74518.8192,-0.044291162,-1
2499.3622,3947.4971,221.995,67.6562,308.664,9784.366,1895,1.2741,0.0455,21.8681,1,33055,0.0576,340.4349,114102.8712,-0.042896511,-1
328.0913,3760.2476,255.5877,59.5635,12.0471,1850.8256,3508,4.1872,0.8247,91.3542,1,42032,0.5337,2676.663,136422.2899,-0.056083491,-1
2896.3727,3541.9427,205.6716,33.5259,301.3384,33173.6084,6856,0.3832,0.5583,87.532,0,12949,0.1505,1787.9691,100386.2863,0.004565206,1
2254.856,3940.9406,258.7938,50.9951,9.925,57103.4948,1780,4.7486,0.6846,69.4384,1,27679,0.7101,1558.8566,123432.0042,-0.041015085,-1
3543.6778,2547.9253,267.8653,17.8574,53.2109,12280.1461,6173,0.7796,0.1682,6.6057,1,15771,0.9325,3345.6561,132324.8972,-0.041992176,-1
1758.5047,2935.1368,109.8186,64.1689,17.3668,51256.8996,4183,4.1188,0.2522,11.4357,1,31355,0.2558,588.0386,111057.4063,-0.029131209,-1
1235.2751,2949.7411,165.4382,90.4183,140.0385,7309.0463,3553,1.7535,0.2845,75.9458,0,11870,0.175,5424.2132,116038.8232,-0.008063828,-1
1417.1616,2024.7659,253.2207,26.3829,230.4842,44617.7387,8686,1.7883,0.9691,20.6718,1,31260,0.5586,8866.6074,163379.4393,-0.031089896,-1
1847.46,2764.991,276.9896,12.9728,396.3066,34588.4873,2369,2.0042,0.2987,92.5142,0,41955,0.1013,629.6619,118640.9954,-0.04337191,-1
201.7231,1089.2348,192.223,99.2443,370.8091,44916.913,9536,2.0428,0.5297,44.848,1,30601,0.0594,7483.3527,145151.0452,-0.032511848,-1
1980.342,2242.7374,86.2247,52.9815,333.676,53893.0787,1886,2.1529,0.7959,66.2237,1,34472,0.9187,4573.3238,95841.8617,0.012939440374297007,1
1190.2836,764.2106,175.5183,93.21,300.0843,23326.6233,2252,0.9269,0.3924,36.2114,1,2097,0.1073,1945.4712,138464.39,0.004095884,1
2216.8453,1909.7064,281.3325,18.2678,228.9204,50095.0287,8975,2.2804,0.5614,85.2561,0,144,0.0961,6543.3447,23728.5185,-0.013941561,-1
2446.775,3108.5815,163.4469,27.8358,196.2129,76.4276,1848,2.0665,0.2641,91.2624,1,44363,0.5404,4261.1858,105745.61,-0.016757218,-1
1897.3455,473.3601,56.916,18.5298,233.5354,44331.3065,9921,1.7819,0.1275,42.4375,0,22998,0.9837,1018.4947,20604.4803,-0.015166665,-1
156.7396,2993.1159,184.982,60.8238,325.1271,45212.0693,2237,2.532,0.0567,1.8186,0,42632,0.6628,5464.0132,18484.7165,-0.037579746,-1
1525.1582,639.3592,46.48,96.7385,48.5612,38676.8321,4263,3.5641,0.6337,73.2462,0,1110,0.6178,1714.9574,160245.5133,-0.035114558,-1
1086.9288,1890.1541,110.0005,75.1721,56.8969,52854.6017,6259,2.7832,0.348,59.3216,1,24076,0.7697,6908.5748,78654.7261,-0.007368877,-1
105.2098,648.7256,162.4561,86.543,245.4969,42659.9676,3649,4.0774,0.9079,5.4925,0,18232,0.7845,7909.7383,95351.9167,-0.017265821,-1
1783.3722,208.0179,113.4943,7.7292,65.6344,55471.2385,4640,0.8154,0.8328,46.3728,0,19896,0.5492,3974.0981,19794.8146,-0.032967792,-1
3865.2223,2684.4751,143.5449,54.2995,21.1442,40092.4469,2755,2.8474,0.4966,64.014,1,2290,0.7718,3337.4696,113460.9331,-0.00577793,-1
1501.8634,1929.4699,229.9203,96.6368,211.5145,3604.2954,1476,0.9325,0.0338,95.9288,0,18654,0.9761,5499.0407,89345.939,-0.035798437,-1
878.684,1474.5056,189.5235,32.9473,214.3269,24085.3985,7111,0.6032,0.0079,54.1052,0,21155,0.6757,90.0623,65453.6264,-0.003393902,-1
1443.5957,838.4757,212.7247,67.3931,138.9767,39849.0049,9499,3.1239,0.7517,0.0378,0,16842,0.5212,1909.0964,104114.7059,0.022328301239537607,1
635.0459,1722.3401,1.578,49.1278,160.6962,49736.7256,5339,4.1992,0.9024,75.1203,0,43479,0.8986,4524.1926,145769.5747,-0.026415782,-1
3987.1342,3995.7668,275.0517,17.3076,101.8551,54301.2984,8896,3.4973,0.0077,32.9805,0,33734,0.6559,7934.0488,15084.0312,-0.053875399,-1
2656.858,2766.5971,2.2118,52.0879,341.2726,19958.3892,8888,1.7773,0.8336,92.2112,0,21997,0.8264,4670.7469,42501.7169,-0.017706009,-1
3064.4834,27.3606,129.2904,95.5114,212.6029,41130.2815,9743,4.1739,0.2992,70.208,0,18323,0.1659,2234.7399,80159.1051,-0.010983947,-1
2305.9847,3388.5635,52.9209,96.3394,8.5034,48836.9419,9726,2.8077,0.8944,65.2594,0,9557,0.8952,6854.5644,111505.33,-0.03051245,-1
1939.942,1593.9871,253.1063,57.5853,121.8937,25812.0483,5292,2.1226,0.7956,73.5507,1,1573,0.3119,6866.9939,94037.0515,0.021504625,1
1318.6448,125.1538,273.6181,47.7958,399.917,15746.4371,4361,0.9153,0.4463,41.3091,0,42456,0.8764,6748.2675,76813.1878,-0.025782965,-1
224.7668,3769.1741,61.256,88.8295,43.6321,45102.1751,9372,0.3997,0.5065,78.4905,0,7360,0.1158,1981.1694,90249.9806,-0.045880693,-1
2483.0024,994.6659,135.3166,6.0301,164.4973,31540.474,8192,4.7172,0.1937,31.6847,1,34811,0.7835,13.4699,38168.505,-0.004941493,-1
2951.857,1846.6667,29.1353,75.8326,314.6769,33921.7824,9194,2.2493,0.5575,95.4809,1,7595,0.4046,6620.5301,143790.1188,0.006018354,1
3147.6508,978.7206,227.0852,9.6934,136.1008,57607.4006,4084,4.7227,0.1518,51.9171,1,15971,0.97,3156.7654,62149.7318,-0.051516407,-1
3868.1218,455.9932,231.2221,66.4214,42.8423,55315.8747,6354,3.4432,0.3099,31.2474,1,16580,0.4285,1797.2988,59094.3905,-0.045394437,-1
4000.3501,1853.5318,159.9029,70.5649,365.8824,40490.0357,5899,2.6288,0.9162,2.4188,1,22016,0.2108,6136.7781,145852.3678,-0.036120926,-1
1916.9553,2370.9647,260.4808,8.8701,391.7412,5484.4786,1784,1.8382,0.992,46.2031,1,40674,0.6538,7719.7678,53538.1892,-0.051609377,-1
106.5448,1630.1417,53.1358,66.9697,52.9614,48694.1631,9038,1.146,0.0397,6.4113,1,41228,0.4962,1722.1971,102108.492,-0.039351948,-1
2421.9077,3873.4725,234.8303,61.5603,223.9575,4044.1971,4687,3.7748,0.071,53.9676,1,11958,0.5484,8788.8839,81504.3917,-0.037425454,-1
941.05,1217.565,167.9435,11.554,365.0779,47840.6684,8123,3.4194,0.9496,13.8463,0,43657,0.1543,3675.2524,116848.2596,-0.052407328,-1
462.2824,803.509,34.7709,22.7713,259.7706,49655.1403,8003,2.5056,0.4683,58.5147,0,25267,0.2789,5025.2684,161329.6497,0.016306557,1
4142.898,1894.8166,168.3539,45.6985,386.447,5242.9161,5212,1.6067,0.5228,80.1857,0,29532,0.4912,8408.1462,114469.3593,-0.043276645,-1
3768.7767,1545.4032,18.2123,53.5966,320.9764,17310.0756,6950,4.1432,0.416,58.3037,1,19178,0.7881,192.8277,76483.6223,0.021142776,1
1948.1927,3661.9163,209.2674,22.8173,187.5194,30414.5673,8211,1.1001,0.6762,72.156,1,6347,0.8989,6201.3372,67662.8042,0.018895388,1
2327.2949,2352.8676,263.7731,95.628,307.5717,12009.9136,9699,3.043,0.8932,52.6,0,36961,0.7355,7156.9226,55658.574,-0.012910495,-1
3730.4391,1099.1733,30.3427,36.5709,135.3664,25330.8892,3992,0.5686,0.5472,86.6778,0,38390,0.6945,7335.6481,70656.2588,-0.006450864,-1
2028.3716,2954.139,150.7206,19.0853,6.7173,22816.0787,1503,4.2043,0.8752,27.1745,0,20019,0.4096,7630.7543,107821.343,-0.008196804,-1
2767.5127,2373.3271,197.6238,77.913,90.1488,46302.7097,6849,0.4981,0.2173,6.6833,0,20868,0.4852,8226.2128,44296.0812,-0.035190488,-1
595.3381,2860.5795,90.446,96.0675,292.0434,51874.2471,8181,2.0678,0.0813,23.723,0,4825,0.6711,6898.8704,127842.8892,-0.043478384,-1
3952.0694,512.2692,167.5351,88.5742,211.4848,45974.6801,1791,4.6283,0.1868,8.5494,1,35651,0.5861,2514.8832,139190.3948,-0.035962837,-1
2819.8636,1957.4577,162.3905,86.9593,92.9794,22810.5009,4227,0.4062,0.3624,20.7632,0,11543,0.8374,2522.8576,145910.8062,-0.003169787,-1
333.7756,1848.6315,55.0731,28.4629,340.8105,42165.9425,9300,0.2742,0.6741,9.1285,1,17426,0.498,1532.5613,19561.0071,-0.015010131,-1
3078.3535,3244.8939,105.4689,98.8441,102.7706,23565.6332,9260,2.7822,0.4916,66.392,0,12006,0.8913,6413.9084,137860.9499,-0.017431082,-1
3092.2529,2008.9262,31.2244,34.7327,297.4274,28941.8766,4767,2.7231,0.3562,63.5111,0,45091,0.1614,3623.6047,31461.729,0.008937463,1
1563.4985,1769.9794,223.7194,11.7576,206.7485,54501.2586,9882,0.5209,0.6712,43.1825,1,31720,0.3635,1740.6767,102568.4551,0.000712286,1
2937.6022,1760.0413,231.6233,30.65,156.0653,30709.0407,3779,0.0527,0.9349,2.33,0,6503,0.4452,426.8458,55158.5478,-0.013840998,-1
230.3225,2175.9642,6.2811,80.6816,95.8942,10432.2074,7347,2.5692,0.1144,6.572,0,21321,0.4439,6486.1736,46438.1035,-0.039952957,-1
3333.6012,2181.8658,160.6719,46.4787,223.3174,17661.7227,5917,2.4202,0.4905,18.6714,0,13367,0.9092,6483.4796,68677.9487,0.032497684,1
3391.8784,4151.0699,113.1978,91.7758,307.8409,36746.4859,2573,1.6713,0.2614,73.1856,1,2129,0.2581,5255.9548,24239.7557,-0.01223722,-1
4.8383,3482.938,41.4131,71.9221,380.1697,23607.7346,2255,2.037,0.1123,15.8826,1,23626,0.212,6336.1236,28502.3898,-0.043311247,-1
1742.3971,840.9744,177.6029,37.5202,145.5962,19270.9365,4311,2.5953,0.3801,16.2791,1,37179,0.5074,4414.6585,26001.3302,0.022428388,1
1974.0777,2132.5821,177.914,15.3565,238.4346,24661.1371,2329,3.0777,0.3788,98.8367,0,44538,0.6293,4466.004,10775.4026,0.005574213,1
4073.1618,929.3856,78.7146,32.0933,167.3176,50291.1629,2353,2.1524,0.2783,70.71,1,4701,0.0365,8941.0407,124900.5585,-0.060547817,-1
2663.2161,3027.6332,57.0642,19.1111,314.8407,41820.2154,5169,1.1039,0.8312,11.153,1,39277,0.7846,7687.5564,75412.3962,-0.014462571,-1
3619.2831,1711.6504,167.8814,71.0849,2.8911,3921.3489,9040,3.4179,0.1908,5.7326,0,32847,0.8639,5047.577,18829.5981,-0.061794022,-1
3224.1798,4009.0195,240.1464,45.6884,73.9207,19210.8936,6018,4.4158,0.7591,89.8578,1,10589,0.8757,671.3019,31185.5561,-0.041449103,-1
2451.1515,1484.7205,61.82,39.6402,224.1386,10140.6874,5879,0.1092,0.4059,45.3499,0,20660,0.7208,4309.112,45602.2675,0.011116614,1
752.713,4078.1656,80.2985,7.0769,211.7373,31407.4521,5426,4.1218,0.9189,7.9187,1,42334,0.8582,4308.314,73185.1466,-0.00804714,-1
2244.7292,1463.8738,69.1484,49.6788,77.0372,12271.34,5422,4.4124,0.4085,97.7729,1,5806,0.7879,6331.2142,52427.4014,-0.007687332,-1
1995.3064,2277.4953,136.6892,29.9865,42.1299,2428.4994,8610,2.9339,0.9989,39.7191,1,6416,0.7841,6402.6205,123351.2625,-0.021122047,-1
1998.9468,2675.0047,88.957,56.4379,146.9477,14289.0326,1639,1.1038,0.1625,96.7351,1,6352,0.2053,835.3065,49333.6354,0.009330867,1
4112.7926,1276.1108,145.7922,3.7247,387.6232,32749.4085,1319,2.038,0.3874,90.4324,1,40038,0.3849,3006.3227,110784.4818,-0.047165175,-1
217.5321,3098.3718,160.1368,82.3513,386.059,59484.8768,5608,0.6505,0.6937,6.1211,0,34995,0.3885,4321.6938,77590.2725,-0.039901855,-1
2753.9131,57.436,202.4573,77.3066,18.846,42294.0984,5202,1.361,0.618,17.407,0,16228,0.9131,3492.7859,118147.4245,-0.021578476,-1
2382.4692,3841.5308,99.0224,51.2198,52.8552,60415.0598,1227,3.1299,0.5202,99.6837,1,34561,0.6568,1272.2186,86289.0243,-0.03327915,-1
661.7157,2231.2793,266.9598,12.1394,20.8031,11854.7343,6163,1.6156,0.097,33.5971,0,27999,0.3239,1826.5672,8470.8921,-0.037548228,-1
215.6985,2158.5297,64.6686,1.1275,107.9054,42514.6252,4446,0.0349,0.8562,18.3149,1,10605,0.5705,4639.5789,154415.4424,-0.045441366,-1
1639.9038,1288.6208,205.3112,75.5784,343.8137,35071.5618,8636,0.3158,0.5737,82.18,0,39782,0.9543,3336.5446,95409.1855,-0.023577409,-1
195.255,445.1158,3.6654,76.5742,183.549,20770.6664,3420,2.4319,0.3825,62.6686,0,11157,0.5875,2456.4299,65230.8215,-0.018279709,-1
1687.545,423.1775,174.5501,92.4792,339.1435,20315.531,9811,4.7899,0.5296,43.5957,0,14027,0.4266,2969.2956,45349.5656,0.000278258,1
3114.746,3324.651,153.818,81.0728,306.536,3517.1906,7280,4.0634,0.4012,48.0807,1,26552,0.0979,947.773,32730.5768,-0.042661069,-1
2125.78,2601.0157,235.4102,22.9265,322.285,20629.1399,1722,1.9572,0.3455,43.0939,1,16759,0.8911,6808.7026,27267.5104,0.003848159,1
3511.7134,4093.0938,88.0401,76.0952,259.0333,42958.1094,5639,3.917,0.3646,23.5818,0,2828,0.81,2802.4463,34947.9314,-0.013672659,-1
1578.2311,3019.6554,111.0766,52.646,344.9088,11696.28,3699,1.2821,0.6449,55.0239,0,3573,0.1297,5524.5728,51343.2201,0.015816074480572928,1
2515.9968,495.1449,162.8091,51.3028,340.094,6255.8781,4581,1.3677,0.8275,56.0531,0,1994,0.4569,5917.0508,44861.3108,-0.010453616,-1
3090.9789,3939.2248,185.5485,9.6388,197.6749,11394.7457,1565,2.1024,0.9693,34.1852,1,26106,0.0978,1014.7394,144130.9321,-0.052954766,-1
98.5291,1706.4924,57.9429,31.1907,37.0943,4017.8791,1988,1.8532,0.5346,41.6955,1,34744,0.466,2608.4042,23384.577,-0.028726501,-1
1181.654,3422.0213,281.9787,56.2765,296.5684,15630.5239,6196,2.8414,0.2742,74.4512,0,45150,0.2117,7700.834,65197.1006,-0.01619073,-1
2035.805,2876.8763,116.277,69.8552,329.988,60528.4743,7040,3.2826,0.4659,0.8031,0,41606,0.5398,8092.6535,50925.5966,-0.040938196,-1
755.044,235.7435,68.6083,63.3029,175.4898,20781.7703,1178,2.2033,0.6593,0.4779,1,9003,0.1837,6981.0178,102428.4352,0.004803348,1
3229.8098,2248.0569,267.1427,16.5615,253.6224,41025.2608,6940,3.2377,0.6166,10.2418,0,1131,0.4772,3236.3352,48170.1053,0.007497631,1
2685.6083,3540.3617,215.5618,40.6351,380.7566,11278.5863,8311,1.1494,0.4121,83.9771,1,14170,0.4529,3194.6748,55939.4461,-0.00057858,-1
3044.5857,1478.493,147.0571,82.6607,268.5125,59396.44,4012,3.935,0.6835,34.4217,0,28495,0.6516,7542.3775,56158.5358,-0.010911663,-1
2654.1215,1349.934,154.5062,31.2108,29.2021,30296.6114,9819,4.0771,0.5731,90.7679,1,16435,0.9252,3935.6203,93017.4458,-0.006676775,-1
3718.4897,4125.7712,214.3433,80.9071,219.9322,16295.09,6042,1.0488,0.8539,46.766,1,7792,0.2468,5028.4874,133022.481,-0.012716223,-1
2254.6557,2654.249,43.3927,90.8148,254.9419,7099.7212,5010,2.1287,0.3204,12.6245,0,39447,0.6913,4328.1226,157403.8565,-0.009782391,-1
2288.0552,2028.5698,186.9771,65.6028,345.4828,29645.0656,5277,0.7344,0.6398,95.6966,0,5065,0.4833,6438.251,85196.9093,0.007506258,1
474.4009,3296.985,54.6001,10.6748,249.8753,14178.5032,9423,3.8762,0.6936,12.7606,0,13271,0.4824,8187.6816,50838.0489,-0.014426794,-1
3.2894,3255.0842,277.3211,68.4418,271.0556,59444.8289,5356,2.1795,0.5851,29.7469,1,343,0.3205,4946.2868,134548.2507,-0.0475755,-1
2901.7451,2742.7871,209.3972,86.2335,20.8052,28208.8496,8489,3.9197,0.2936,13.7647,1,34919,0.3664,1955.8555,115914.0051,-0.025745527,-1
3868.0751,327.8505,252.8452,39.3958,373.4468,36542.2749,6305,2.8021,0.9271,54.0362,1,41908,0.0347,791.4428,97344.8441,-0.049233194,-1
156.6715,1302.3308,120.1955,90.1289,163.1984,4091.5181,4307,2.7332,0.8518,15.8074,0,18694,0.6045,8217.9976,100841.938,-0.021969092,-1
2309.0911,1170.1755,124.3984,5.9738,70.491,29991.7401,5794,3.4981,0.3291,58.9321,0,44155,0.3364,6091.2881,153861.6549,-0.030146687,-1
3497.5784,1041.7671,153.1354,92.4004,375.4619,21055.3009,3995,4.0676,0.3169,71.4172,1,36526,0.1638,7435.5508,164091.6659,-0.040195623,-1
3024.4107,2109.0585,140.9073,5.4727,2.5626,27600.5377,9490,2.3,0.0228,8.7893,0,37789,0.6394,1374.3929,51957.5382,-0.041967597,-1
1995.7341,1315.5444,231.8078,46.7277,234.044,52482.0413,4284,0.6768,0.2698,27.7498,1,22400,0.1493,3366.0388,79539.2011,-0.001981785,-1
3642.6228,3007.8372,131.0507,21.8994,44.1846,17334.2032,8928,2.9227,0.295,85.9091,0,44221,0.8942,6243.0501,124686.9254,-0.028270052,-1
3725.5074,4072.0534,223.3369,78.6489,223.5251,3327.8899,7234,2.5161,0.5781,13.4755,0,9229,0.4911,7955.6155,79197.9048,-0.022700863,-1
2203.3881,3959.0928,63.9023,49.724,81.4198,44014.5565,8557,0.4354,0.0584,62.6972,0,38672,0.7198,6870.7141,116964.4188,-0.030671814,-1
